"site","quadrat","place_name","date","latitude","longitude","start_time_site","end_time_site","tide_height_m","tide_time","weather","freshwater","sediment_description","general_description","dissolved_02_mg.l_surface","dissolved_02_percent_surface","specific_conductivity_surface","salinity_ppt_surface","temperature_C_surface","dissolved_02_mg.l_transect","dissolved_02_percent_transect","specific_conductivity_transect","salinity_ppt_transect","temperature_C_transect","light_intensity_umol.m2.sec_air","light_intensity_umol.m2.sec_surface","light_intensity_umol.m2.sec_transect","sediment_core_A_internal_cm","light_attenu","date_julian","n_surv1","n_surv2","dens_surv1","dens_surv2","sea_otter_duration","pop_mod_dens","n_pits","prop_otter_shells","sea_otter_index","sed1_type","sed1_no","start_time_transect","end_time_transect","depth_m","macroalgae_cover_0.25msq","diatom_cover_0.25msq","eelgrass_shoots_0.25msq","flowering_shoots_0.25msq","notes","eelgrass_shoots_msq","flowering_shoots_msq","macroalgae_cover_msq","diatom_cover_msq","shoot_area","epi_mass","shoot_mass","rhi_mass","node1","node2","node3","node4","node5","exshoot_mass","exepi_mass","iso_mass","gamm_mass","caprel_mass","limp_mass","gast_mass","crab_mass","crust_mass","gastro_mass","graz_massT","ag_mass","bg_mass","agbg_mass","epimass_shootarea","epimass_shootmass","shoot_areaT","grazmass_shootmass","crustmass_shootmass"
"2017_L_06",2,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Muddy Sand",3,850,920,-0.5,15,75,36,1,NA,144,4,15,75,196.078,0.00491999999999999,0.73164,0.16852,1.32,1.26,1.32,1.13333333333333,1.2,1.8196,NA,0,0,0,0.0422,0.1213,0,0,0.1635,0.1635,105.35616,24.26688,4.34156183242345,2.50920552025214e-05,0.00672461866491716,28235.232,0.0640864834355059,0
"2017_L_06",3,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,850,920,-0.5,55,45,55,0,NA,220,0,55,45,130.402,0.00171999999999999,0.509,0.10762,1.16,1.86,1.33333333333333,1.2,0.8,0.6457,NA,0.0672,0,0,0.041,0.0694999999999999,0,0.0672,0.1105,0.1777,111.98,23.6764,4.72960416279502,1.31899817487461e-05,0.00337917485265224,28688.44,0.153892786005023,0.0581969342686412
"2017_L_06",4,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,850,920,-0.5,100,100,20,0,NA,80,0,100,100,151.292,0.00338000000000001,0.65088,0.133354444444444,1.42,2.175,1.1,1.3,NA,0.5468,NA,0,0,0,0.0814,0.0481,0,0,0.1295,0.1295,52.0704,10.6683555555556,4.88082720235963,2.23409036829443e-05,0.00519296951819077,12103.36,0.108125709705431,0
"2017_L_06",5,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,850,920,-0.5,55,45,54,0,"lots of spirobidae",216,0,55,45,133.046,0.000760000000000005,0.49472,0.1627,0.8,1.34,1.54,0.8,0.7,0.8134,NA,0.0342,9.9999999999989e-05,0,0.0478,0.0185,0,0.0343,0.0663,0.1006,106.85952,35.1432,3.04068838352797,5.71231002811062e-06,0.00153622250970247,28737.936,0.0769042595480537,0.0262208360089288
"2017_L_06",6,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,850,920,-0.5,100,100,82,0,NA,328,0,100,100,167.154,0.00174000000000001,0.60378,0.11538,1.2,1.64,1.3,0.6,0.6,2.2891,NA,0,0,0,0.072,0.00610000000000005,0,0,0.0781000000000001,0.0781000000000001,198.03984,37.84464,5.23296931877275,1.04095624394272e-05,0.00288184438040347,54826.512,0.0269973175520589,0
"2017_L_06",7,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,850,920,-0.5,50,25,56,0,NA,224,0,50,25,94.432,0.000959999999999983,0.29786,0.106747755102041,0.48,1.32,1.22,0.833333333333333,0.933333333333333,0.847,NA,0,0.000300000000000022,0,0.0297,0.0391,0,0.000300000000000022,0.0688,0.0691000000000001,66.72064,23.9114971428571,2.79031629016717,1.0166045408336e-05,0.00322299066675614,21152.768,0.0603567248397184,0.000262040773544383
"2017_L_06",8,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,850,920,-0.5,75,10,30,0,NA,120,0,75,10,145.572,0.000460000000000016,0.45604,0.14608,1.5,1.48,1.25,1,0.5,0.3219,NA,0.000199999999999978,0,0,0.017,0.0311,0,0.000199999999999978,0.0481,0.0483,54.7248,17.5296,3.12185104052574,3.15994834171418e-06,0.00100868344882031,17468.64,0.0620870504151992,0.000257089235673674
"2017_L_06",9,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_06",10,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Sand",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_07",1,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Sand",4,750,820,-0.5,0,17,62,0,NA,248,0,0,17,65.384,0.00435999999999996,0.21012,0.103596164955071,0.54,0.86,0.96,0.95,0.866666666666667,2.1379,NA,0.00480000000000003,9.9999999999989e-05,0.000300000000000022,0,0.00469999999999998,0,0.00520000000000004,0.00469999999999998,0.00990000000000002,52.10976,25.6918489088575,2.02826040994016,6.66829805456987e-05,0.0207500475918521,16215.232,0.00421631842999635,0.00221463190262435
"2017_L_07",2,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Gravel",7,750,820,-0.5,10,20,75,2,NA,300,8,10,20,51.058,0.000140000000000007,0.12566,0.1248,1.04,0.92,0.9,0.94,1,0.9251,NA,0.0015,0.000299999999999967,0.000799999999999967,0.00650000000000001,0,0,0.00259999999999994,0.00650000000000001,0.00909999999999994,37.698,37.44,1.00689102564102,2.74197970935028e-06,0.00111411745981225,15317.4,0.00866039818797817,0.00247439948227943
"2017_L_07",3,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Sandy mud",2,750,820,-0.5,0,50,63,2,NA,252,8,0,50,87.612,0.00207999999999999,0.24162,0.10154,1,1.32,0.775,0.633333333333333,0.666666666666667,0.6158,NA,5e-04,0,0.000199999999999978,0,0,0,0.000699999999999978,0,0.000699999999999978,60.88824,25.58808,2.37955485522947,2.37410400401771e-05,0.00860855889413126,22078.224,0.000816402696461452,0.000816402696461452
"2017_L_07",4,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Sand",4,750,820,-0.5,3,75,74,0,NA,296,0,3,75,84.258,0.000380000000000003,0.24396,0.07572,1.64,1.74,1.2,1.1,NA,1.5331,NA,0.000699999999999978,9.9999999999989e-05,0.000599999999999989,0,0.00320000000000004,0,0.00139999999999996,0.00320000000000004,0.00459999999999999,72.21216,22.41312,3.22187004754358,4.50995751145295e-06,0.0015576323987539,24940.368,0.00258854512509425,0.000787818081550402
"2017_L_07",5,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Muddy Sand",3,750,820,-0.5,0,40,75,0,NA,300,0,0,40,100.826,0.00374000000000003,0.29826,0.10316,0.92,1.02,1.18,1.15,0.9,0.6872,NA,0.002,0,0.000199999999999978,0,0,0,0.00219999999999998,0,0.00219999999999998,89.478,30.948,2.89123691353238,3.70936068077682e-05,0.0125393951585866,30247.8,0.00223245996793374,0.00223245996793374
"2017_L_07",6,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Sand",4,750,820,-0.5,0,80,78,0,NA,312,0,0,80,76.304,0.000239999999999996,0.19522,0.114015,1.08,0.94,0.82,0.7,0.533333333333333,0.3389,NA,9.9999999999989e-05,0,0.000200000000000033,0,0.000799999999999967,0,0.000300000000000022,0.000799999999999967,0.00109999999999999,60.90864,35.57268,1.7122308468184,3.14531348291041e-06,0.00122938223542668,23806.848,0.00205946229311763,0.000561671534486674
"2017_L_07",7,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Sand",4,750,820,-0.5,0,90,79,3,NA,316,12,0,90,44.138,2e-04,0.12542,0.11242,0.54,0.54,0.58,0.68,0.76,0.7753,NA,0.00360000000000005,0,0.000900000000000012,0,0,0,0.00450000000000006,0,0.00450000000000006,39.63272,35.52472,1.11563778687066,4.53124291993294e-06,0.00159464200287036,13947.608,0.00499600319744211,0.00499600319744211
"2017_L_07",8,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Cobble",8,750,820,-0.5,0,90,44,2,NA,176,8,0,90,34.14,0,0.08504,0.102585944272446,0.66,0.64,0.54,0.52,0.66,0.1704,NA,0.00160000000000005,0,0.00209999999999999,0,0.002,0,0.00370000000000004,0.002,0.00570000000000004,14.96704,18.0551261919505,0.828963466711895,0,0,6008.64,0.0223144378327593,0.0144848105230193
"2017_L_07",9,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Cobble",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_07",10,"Hetta Cove",2017-07-22,55.155625,-132.589934,720,830,-0.7,640,"high overcast, light wind","one large stream","muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","Small embayment with rocky outcrops on edges. Large stream at one end of transect. Gradual sloping. Visable (while in water) freshwater lense.",10.9,104.4,5000,3.8,12.8,8.61,98.2,45200,29.3,13.4,235.6,85.53,39.84,45,0.46580147316731,"203",0,0,0,0,7,1.341,5,0.135593220338983,-0.540281836848524,"Cobble",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_M_02",1,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Sand",4,723,800,-0.5,0,2,82,0,NA,328,0,0,2,47.136,0.000860000000000016,0.14272,0.0844077992277992,0.6,1.5,0.82,0.666666666666667,0.4,1.591,NA,0.0425,0.00719999999999998,0.000800000000000023,0.0347,0,0,0.0505,0.0347,0.0851999999999999,46.81216,27.6857581467181,1.69083901376019,1.82450780719623e-05,0.00602578475336334,15460.608,0.0491428835106014,0.029128117573772
"2017_M_02",2,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Sand",4,723,800,-0.5,0,5,89,0,NA,356,0,0,5,56.92,0.00102,0.16618,0.0972517424242424,1.66,1.36,0.775,0.533333333333333,NA,0.8508,NA,0.0516,0,0.00159999999999993,0.0204,0.00890000000000002,0,0.0531999999999999,0.0293,0.0824999999999999,59.16008,34.6216203030303,1.70876115797567,1.79198875614898e-05,0.0061379227343844,20263.52,0.081122539282975,0.0523117465436881
"2017_M_02",3,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Sand",4,723,800,-0.5,0,2,66,0,"2 fouled clam shells",264,0,0,2,56.442,0.000459999999999994,0.2216,0.111536257309941,0.8,0.86,0.65,0.466666666666667,0.15,1.6437,NA,0.0336,0,0,0.0461999999999999,0.04,0,0.0336,0.0861999999999999,0.1198,58.5024,29.4455719298245,1.98679788388639,8.14995925020364e-06,0.0020758122743682,14900.688,0.0642255937382726,0.0180131882270948
"2017_M_02",4,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,723,800,-0.5,0,2,94,0,"1 c gunnel, 1 helmet crab",376,0,0,2,72.382,0.000119999999999987,0.27428,0.084245641025641,1.44,1.84,0.966666666666667,1.1,0.6,1.0325,NA,0,0,0,0.0581999999999999,0.0670999999999999,0,0,0.1253,0.1253,103.12928,31.676361025641,3.25571740758101,1.65787074134435e-06,0.000437509114773176,27215.632,0.0958845406265782,0
"2017_M_02",5,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,723,800,-0.5,0,5,108,0,NA,432,0,0,5,36.822,0.000499999999999989,0.1195,0.0614086529749322,0.98,1,0.7,0.5,0.5,0.6595,NA,0,0.00340000000000007,0.00409999999999999,0.00919999999999987,0,0,0.00750000000000006,0.00919999999999987,0.0166999999999999,51.624,26.5285380851707,1.94597982875119,1.35788387377109e-05,0.00418410041840995,15907.104,0.0214377406931963,0.00962772785622601
"2017_M_02",6,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,723,800,-0.5,0,1,124,0,"2 c gunnel",496,0,0,1,36.578,0.00142000000000004,0.10096,0.0369923976608187,1.5,2.02,1.1,0.8,NA,0.5469,NA,0,0,0.0153,0.0025,0.00349999999999995,0,0.0153,0.00599999999999995,0.0212999999999999,50.07616,18.3482292397661,2.72920941555875,3.88211493247319e-05,0.0140649762282096,18142.688,0.0328774735282313,0.0236162133794338
"2017_M_02",7,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,723,800,-0.5,0,0,82,0,"large shoots, 3 spine stickleback",328,0,0,0,138.594,0.00536000000000001,0.51058,0.144156190476191,1.46,1.575,1.05,0.9,NA,0.5201,NA,0,0.00100000000000011,0,0.0313,0.013,0,0.00100000000000011,0.0443,0.0453000000000001,167.47024,47.2832304761905,3.5418527523057,3.86741128764594e-05,0.0104978651729406,45458.832,0.043951565956456,0.000970233244071983
"2017_M_02",8,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,723,800,-0.5,0,5,93,0,"1 helmet crab, smaller shoots",372,0,0,5,21.03,0.000199999999999978,0.07172,0.0838853912559176,0.48,0.4,0.38,0.34,0.3,1.0926,NA,0.0322,0.000300000000000078,0,0.0129,0,0,0.0325000000000001,0.0129,0.0454000000000001,26.67984,31.2053655472013,0.854976044412747,9.51022349025097e-06,0.00278862242052395,7823.16,0.0389927167788925,0.0279132884430398
"2017_M_02",9,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_M_02",10,"North Fish Egg Island",2017-05-24,55.49709,-133.17,530,830,-0.37,620,"partly cloudy, calm","two small streams","soft fine grain sand at transect. Changes to gravel cobble high","gentle slopping beach with gentle arc. Small island protect most of site",9.88,102.3,38162,24.1,10.1,9.86,101.8,38426,24.3,10,1091.6,1020.9,328.9,13,0.32216671564306,"144",66,14,3.81062355658199,0.808314087759815,14,0.154,8,0.0740740740740741,-0.197470395524915,"Muddy Sand",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_M_03",1,"South Fish Egg Island",2017-05-25,55.48442,-133.175,601,920,-0.64,706,"calm, mostly clear","one stream about 20m from transect","semi-consolidated sand/mud transitioning to cobble","half moon bay filled with eelgrass. Hard substrate on edges with soft in middle. Flowering shoots present around most of site up to at least 0 MLLW",10.35,113.2,46814,30.3,10.7,10.44,113.8,46819,30.3,10.7,874,609.6,290.7,23,0.476870078740157,"145",19,14,0.798738833420914,0.588544403573305,14,0.154,190,0.292237442922374,0.0257387631412467,"Muddy Sand",3,837,910,-0.5,0,0,67,5,NA,268,20,0,0,43.306,0.00311999999999999,0.15796,0.0906110638297872,0.9,0.6,0.52,0.36,0.2,1.9722,NA,0,0.0001000000000001,0.00109999999999999,0.00470000000000004,0,0,0.00120000000000009,0.00470000000000004,0.00590000000000013,42.33328,24.283765106383,1.74327497464027,7.20454440493232e-05,0.0197518359078247,11606.008,0.00276974499568114,0.000563337965223312
