site,place_name,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,unmeasured_sm,sex
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,47,,,
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,27,,,
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,30,,,
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,42,,,
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,NA,100,,
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Northern kelp crab,Pugettia producta,CRABNKE,Decapoda,NA,1,,M
2018_L_01,North Pass,7/26/2018,20180726,655,715,steep to gradual,-0.2,700,Helmet crab,Telmessus cheiragonus,CRABHEL,Decapoda,NA,3,,M
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,230,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,155,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,110,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,205,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,230,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,186,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,85,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,180,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,61,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,66,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,104,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,80,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,35,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,18,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,15,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,18,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,12,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,23,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,21,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,18,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,15,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,21,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,23,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,21,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,21,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,25,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,23,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,21,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,22,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,68,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,61,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,56,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,63,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,57,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,63,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,59,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,62,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,64,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,69,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,45,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,61,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,50,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,NA,2677,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,61,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,41,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,75,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,50,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,57,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,54,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,62,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,63,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,62,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,75,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,57,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,68,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,115,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,42,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,115,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,125,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,39,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,118,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,85,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,39,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,124,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,41,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,41,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,41,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,110,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,35,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,32,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,42,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,125,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,40,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,35,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,115,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,110,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,50,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,118,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,99,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,100,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,110,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,117,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,124,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,118,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,85,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,65,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,125,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,39,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,NA,17,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,118,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,85,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,95,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,89,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,75,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,194,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,82,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,85,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,73,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,70,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,75,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_L_02,Natzuhini,7/27/2018,20180727,740,750,,-0.26,735,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
