"species_scientific","site","place_name","date","YYYYMMDD","start_time","end_time","slope","tide_height","tide_time","species_common","sp_code","taxon","fork_length","unmeasured","unmeasured_sm","sex","SpCommon","Family","Order","SpCode","a","b","fork_length_cm","mass_g"
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",67,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,6.7,0.728126800280321
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",74,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,7.4,0.995752270002751
"Apodichthys flavidus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Penpoint gunnel","GUNNPEN","Vertebrata",55,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,5.5,0.391033405203772
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",63,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,6.3,0.599782953911759
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",64,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,6.4,0.630286936677099
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",70,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,7,0.835853593714961
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",81,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,8.1,1.32372934762256
"Apodichthys flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Penpoint gunnel","GUNNPEN","Vertebrata",78,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,7.8,1.17535588577514
"Apodichthys flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Penpoint gunnel","GUNNPEN","Vertebrata",64,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,6.4,0.630286936677099
"Apodichthys flavidus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Penpoint gunnel","GUNNPEN","Vertebrata",71,NA,NA,"","Penpoint gunnel","Pholidae","Perciformes","PENGUNN",0.00182,3.15,7.1,0.874047804896464
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",86,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.6,10.414094700607
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",75,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,7.5,6.82537216526185
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",110,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,11,22.26520300152
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",100,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10,16.5897054249145
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",104,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10.4,18.7251023422319
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",57,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,5.7,2.92531512690213
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",27,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,2.7,0.291298465873348
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",25,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,2.5,0.229695235187872
"Artedius spp.","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Juvenile Artedius","UNARTE","Vertebrata",37,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,3.7,0.770523621372809
"Artedius spp.","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Juvenile Artedius","UNARTE","Vertebrata",32,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,3.2,0.492188957478063
"Artedius spp.","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Juvenile Artedius","UNARTE","Vertebrata",75,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,7.5,6.82537216526185
"Artedius spp.","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Juvenile Artedius","UNARTE","Vertebrata",24,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,2.4,0.202497435872182
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",89,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.9,11.5769699936832
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",95,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9.5,14.1601132480519
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",105,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10.5,19.286549130357
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",90,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9,11.9832773579704
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",112,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,11.2,23.538844134047
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",97,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9.7,15.100809084958
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",31,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,3.1,0.446235905251331
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",90,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9,11.9832773579704
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",101,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10.1,17.1072290619301
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",96,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9.6,14.625348269294
"Artedius spp.","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Juvenile Artedius","UNARTE","Vertebrata",94,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9.4,13.7049882658112
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",108,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10.8,21.0389899277436
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",15,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,1.5,0.0474523709169394
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",88,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.8,11.1800804033481
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",88,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.8,11.1800804033481
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",35,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,3.5,0.649053023219261
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",88,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.8,11.1800804033481
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",73,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,7.3,6.27895543043914
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",81,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.1,8.65590633227206
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",100,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10,16.5897054249145
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",107,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,10.7,20.4433761099045
"Artedius spp.","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Juvenile Artedius","UNARTE","Vertebrata",82,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.2,8.99008474582514
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",95,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9.5,14.1601132480519
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",65,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,6.5,4.38795927451692
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",98,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9.8,15.5866115556747
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",44,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,4.4,1.31553250301019
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",30,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,3,0.403274963535255
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",83,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,8.3,9.3328784419391
"Artedius spp.","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Juvenile Artedius","UNARTE","Vertebrata",90,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,9,11.9832773579704
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",145,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,14.5,4.23589244399604
"Aulorhynchus flavidus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Tubesnout","TUBESNT","Vertebrata",124,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,12.4,2.47678926455772
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",80,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,8,0.550872803516939
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",61,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.1,0.217337171434011
"Aulorhynchus flavidus","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Tubesnout","TUBESNT","Vertebrata",150,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,15,4.75823289480175
"Aulorhynchus flavidus","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Tubesnout","TUBESNT","Vertebrata",70,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,7,0.348448784366476
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",124,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,12.4,2.47678926455772
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",135,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,13.5,3.31510663327943
"Aulorhynchus flavidus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Tubesnout","TUBESNT","Vertebrata",60,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6,0.205357923989189
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",50,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,5,0.109880288583943
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",80,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,8,0.550872803516939
"Aulorhynchus flavidus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Tubesnout","TUBESNT","Vertebrata",135,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,13.5,3.31510663327943
"Aulorhynchus flavidus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Tubesnout","TUBESNT","Vertebrata",105,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,10.5,1.40001269021408
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",118,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,11.8,2.08933443246926
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",143,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,14.3,4.03882731700855
"Aulorhynchus flavidus","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Tubesnout","TUBESNT","Vertebrata",62,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.2,0.229803252669808
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",112,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,11.2,1.74690985252908
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",139,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,13.9,3.6643204081096
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",160,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,16,5.93723469984125
"Aulorhynchus flavidus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Tubesnout","TUBESNT","Vertebrata",145,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,14.5,4.23589244399604
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",138,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,13.8,3.57468635727916
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",130,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,13,2.91258343310481
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",78,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,7.8,0.505053242547924
"Aulorhynchus flavidus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Tubesnout","TUBESNT","Vertebrata",116,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,11.6,1.97035091331521
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",34,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,3.4,0.0292701778945337
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",71,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,7.1,0.365821151626777
"Aulorhynchus flavidus","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Tubesnout","TUBESNT","Vertebrata",145,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,14.5,4.23589244399604
"Aulorhynchus flavidus","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Tubesnout","TUBESNT","Vertebrata",180,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,18,8.89277632709405
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",81,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,8.1,0.574852323713556
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",62,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.2,0.229803252669808
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",69,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.9,0.331669134686688
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",66,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.6,0.284766157681381
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",67,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.7,0.299839779444239
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",128,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,12.8,2.76174052293994
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",128,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,12.8,2.76174052293994
"Aulorhynchus flavidus","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Tubesnout","TUBESNT","Vertebrata",115,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,11.5,1.91269740609375
"Aulorhynchus flavidus","2018_L_01","North Pass","7/26/2018",20180726,655,715,"steep to gradual",-0.2,700,"Tubesnout","TUBESNT","Vertebrata",16,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,1.6,0.0022058918544092
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",130,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,13,2.91258343310481
"Aulorhynchus flavidus","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Tubesnout","TUBESNT","Vertebrata",69,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,6.9,0.331669134686688
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",125,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,12.5,2.54597433336906
"Aulorhynchus flavidus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Tubesnout","TUBESNT","Vertebrata",45,NA,NA,"","Tubesnout","Aulorhynchidae","Gasterosteiformes","TUBESNT",0.00044,3.43,4.5,0.0765546541341511
