"","site_code","site_name","latitude","longitude","date_DDMMYY","date_YYYYMMDD","start_time","end_time","depth_MLLW_m","quadrat_number","plant_number","eelgrass_shoots_0.25msq","flowering_shoots_0.25msq","epiphyte_percover_0.25msq","macroalgae_percover_0.25msq","epiphyte_dw_g","shoot_fw_g","shoot_dw_g","xs_shoot_fw_g","xs_shoot_dw_g","rhizome_fw_g","rhizome_dw_g","leaf1_length_cm","leaf2_length_cm","leaf3_length_cm","leaf4_length_cm","leaf5_length_cm","leaf6_length_cm","leaf7_length_cm","leaf8_length_cm","leaf9_length_cm","leaf10_length_cm","leaf1_width_cm","leaf2_width_cm","leaf3_width_cm","leaf4_width_cm","leaf5_width_cm","leaf6_width_cm","leaf7_width_cm","leaf8_width_cm","leaf9_width_cm","leaf10_width_cm","rhizome_length_cm","internode1_length_cm","internode2_length_cm","internode3_length_cm","internode4_length_cm","internode5_length_cm","isopod_count","isopod_fw_g","isopod_dw_g","gammarid_count","gammarid_fw_g","gammarid_dw_g","caprelid_count","caprelid_fw_g","caprelid_dw_g","limpet_count","limpet_fw_g","limpet_dw_g","gastropod_count","gastropod_fw_g","gastropod_dw_g","crab_count","crab_fw_g","crab_dw_g","polychaete_count","other_epifauna","notes"
"1","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,1,1,54,0,NA,5,0.00609999999999999,0.2687,0.0389999999999999,4.7732,0.5913,0.2266,0.0256999999999999,22.1,18.9,14.5,6.4,13.3,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,5,0.5,0.4,0.3,0.2,0.2,NA,NA,NA,3,0.0059,0.00189999999999996,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,6,"","; "
"49","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,54,0,NA,5,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"50","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,41,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"51","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,59,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"52","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,46,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"53","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,66,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"54","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,60,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"55","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,72,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"56","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,2,55,0,NA,0,0.00650000000000006,0.2922,0.0419,NA,NA,0.335,0.0421,23,12.3,16.1,9.3,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,4,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"57","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,54,0,NA,5,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"58","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,41,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"59","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,59,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"60","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,46,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"61","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,66,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"62","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,60,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"63","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,72,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"64","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,3,55,0,NA,0,0.00639999999999996,0.3015,0.0427,NA,NA,0.3151,0.0378,16.5,21.1,22.7,8.7,15.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,5,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"65","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,54,0,NA,5,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"66","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,41,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"67","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,59,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"68","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,46,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"69","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,66,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"70","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,60,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"71","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,72,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"72","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,4,55,0,NA,0,0.0071,0.3661,0.0568,NA,NA,0.4294,0.0499,26,21.1,20.2,10.2,17.5,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"73","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,54,0,NA,5,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"74","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,41,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"75","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,59,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"76","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,46,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"77","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,66,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"78","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,60,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"79","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,72,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"80","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,2,5,55,0,NA,0,0.00700000000000001,0.5658,0.0875,NA,NA,0.4352,0.0682,26.5,18.1,25.7,11.3,22.7,NA,NA,NA,NA,NA,0.4,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,3.6,0.4,0.6,0.4,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"81","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,54,0,NA,5,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"82","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,41,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"83","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,59,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"84","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,46,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"85","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,66,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"86","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,60,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"87","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,72,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"88","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,1,55,0,NA,0,0.00900000000000001,0.1033,0.0164,1.3837,0.1738,0.2338,0.024,13.4,3.9,5.4,9.6,8.9,4.4,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,3,0.4,0.3,0.2,0.2,0.3,NA,NA,NA,4,0.0152,0.00190000000000001,1,0.0086,0.00159999999999999,1,0.0064,0.002,NA,"",NA,NA,NA,NA,NA,"","; "
"89","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,54,0,NA,5,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"90","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,41,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"91","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,59,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"92","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,46,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"93","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,66,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"94","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,60,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"95","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,72,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"96","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,2,55,0,NA,0,0.00600000000000001,0.4314,0.0621,NA,NA,0.3512,0.0442,22.7,21.7,11.5,26.8,15,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,5,0.5,0.6,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"97","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,3,54,0,NA,5,0.0092000000000001,0.2744,0.0415,NA,NA,0.3372,0.0365,19.8,15.1,22.8,6.6,14.9,NA,NA,NA,NA,NA,0.2,0.2,0.3,0.2,0.2,NA,NA,NA,NA,NA,5,0.4,0.4,0.3,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"98","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,3,41,0,NA,0,0.0092000000000001,0.2744,0.0415,NA,NA,0.3372,0.0365,19.8,15.1,22.8,6.6,14.9,NA,NA,NA,NA,NA,0.2,0.2,0.3,0.2,0.2,NA,NA,NA,NA,NA,5,0.4,0.4,0.3,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"99","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,3,3,59,0,NA,0,0.0092000000000001,0.2744,0.0415,NA,NA,0.3372,0.0365,19.8,15.1,22.8,6.6,14.9,NA,NA,NA,NA,NA,0.2,0.2,0.3,0.2,0.2,NA,NA,NA,NA,NA,5,0.4,0.4,0.3,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
