"","site_code","site_name","latitude_N","longitude_E","date_MMDDYYYY","depth_m_MLLW","layer_number","layer_thickness_cm","layer_depth_cm","layer_volume_cm3","dry_bulk_density","organic_dw_g","organic_dw_percent","organic_density","inorganic_dw_g","inorganic_dw_percent","inorganic_density","sediment_description","freshwater_input"
"383","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,31,1.1,60,21.5984494934298,0.766410570584497,1.15378,7.58052891169758,0.884269188128979,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"384","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,32,1.3,62,25.5254403104171,0.638908077653981,1.0548,7.03211720195336,0.673920240309418,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"385","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,33,1.1,64,21.5984494934298,0.803864648028625,1.0213,6.41226876152111,0.820986965031635,0.437860000000001,3.10952949422743,0.351980174785814,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"386","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,34,1.3,66,25.5254403104171,0.358915258212457,0.49849,6.13191822796925,0.178915667066328,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"387","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,1,1.4,0,27.4889357189107,0.212390543588181,0.312019999999999,6.44187611744932,0.0662700974103839,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"388","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,2,1.4,2,27.4889357189107,1.13295583060988,0.917899999999999,3.06830394226414,1.03994015691681,1.57291,5.42770746123005,1.78203755552458,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"389","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,3,1.2,4,23.5619449019235,1.30318147028234,0.948629999999998,3.24375615494036,1.23623703815393,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"390","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,4,1.3,6,25.5254403104171,1.39480571410438,0.921970000000002,2.70432151146573,1.28596902423282,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"391","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,5,1.3,8,25.5254403104171,1.33752560523185,0.947299999999998,2.89707567535993,1.26703800583613,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"392","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,6,1.3,10,25.5254403104171,1.32824075070563,1.01017,3.10929454900039,1.3417489591403,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"393","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,7,1.3,12,25.5254403104171,1.432535131826,0.931809999999999,2.64859908292033,1.33485056118678,1.68066,4.9115508210174,2.40760449465469,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"394","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,8,1.3,14,25.5254403104171,1.47276989320564,0.815600000000003,2.25043637385058,1.20119112489853,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"395","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,9,1.3,16,25.5254403104171,1.36958969462842,0.933989999999994,2.77145983016762,1.27918307888599,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"396","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,10,1.4,18,27.4889357189107,1.30874255620056,0.853999999999999,2.45638620143747,1.11766614299528,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"397","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,11,1.2,20,23.5619449019235,1.56971082624766,0.809890000000003,2.26979092106053,1.27129310106972,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"398","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,12,1.4,22,27.4889357189107,1.40634946348268,0.982779999999998,2.62795989097541,1.38213212572151,4.35847000000001,12.0313643001278,6.12953194610538,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"399","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,13,1.3,24,25.5254403104171,1.41743255199537,0.970649999999999,2.79338773050521,1.37583090659431,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"400","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,14,1.2,26,23.5619449019235,1.59420201330382,0.771039999999999,2.13010009569759,1.22919352033777,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"401","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,15,1.4,28,27.4889357189107,1.63101294493393,0.778129999999997,1.79266273759755,1.26914010284143,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"402","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,16,1.2,30,23.5619449019235,1.55146700122433,0.564390000000003,1.58685038918449,0.875632460821003,NA,NA,NA,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"403","2017_L_03","North Pass",55.22962,-132.925,"5/26/2017",-0.88,17,1.4,32,27.4889357189107,1.72221400217513,11.19866,24.2452177621801,19.2864890575985,1.54544999999999,4.41800385526542,2.66159562966153,"semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","moderate stream off one end of transect"
"404","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,1,1.3,0,25.5254403104171,1.19324092472442,1.17248,4.02851377431623,1.39905111942089,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"405","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,2,1.3,2,25.5254403104171,0.716926320465145,0.62969,3.76090377798549,0.451441334733697,1.02324,6.34893452265722,0.733587688152756,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"406","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,3,1.3,4,25.5254403104171,0.474077228554663,0.46691,4.37507320524173,0.221351398784458,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"407","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,4,1.2,6,23.5619449019235,0.863257684569985,0.786110000000001,4.13389418816894,0.678615498417312,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"408","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,5,1.2,8,23.5619449019235,0.934123651150855,0.762099999999997,3.67259763153353,0.711895634542063,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"409","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,6,1.3,10,25.5254403104171,0.95600231389706,0.90898,3.97590261317465,0.868986983286149,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"410","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,7,1.2,12,23.5619449019235,1.03659184764523,0.834959999999999,3.63384257439833,0.865512729109862,0.791559999999997,3.57450736274637,0.820524642922057,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"411","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,8,1.2,14,23.5619449019235,1.06945713118712,0.878120000000003,3.66279067342342,0.939111696038035,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"412","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,9,1.2,16,23.5619449019235,1.12841109300063,0.959499999999998,3.83746122044464,1.0827104437341,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"413","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,10,1.2,18,23.5619449019235,1.03133633921775,0.953579999999999,4.17837514060027,0.983461706351258,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"414","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,11,1.3,20,25.5254403104171,1.2181729138404,0.0730700000000013,0.246085930364455,0.0890118948143197,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"415","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,12,1.4,22,27.4889357189107,1.198539308211,1.14938,3.65524819007367,1.37757711007157,1.77088,5.84637163654035,2.1224692901247,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"416","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,13,1.2,24,23.5619449019235,1.25949959239474,0.93655,3.33862589280749,1.1795843432573,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"417","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,14,1.2,26,23.5619449019235,1.25532718640665,0.964860000000002,3.4245094876226,1.21121498907632,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"418","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,15,1.3,28,25.5254403104171,1.26312492979179,1.06753,3.49056168834459,1.34842375630062,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"419","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,16,1.3,30,25.5254403104171,1.21395907859635,0.934290000000001,3.17870263451027,1.13418982754178,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"420","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,17,1.2,32,23.5619449019235,0.928200965201928,0.849729999999997,4.1961353658958,0.788720206161032,0.318992200000004,1.70978849763602,0.29608886793189,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"421","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,18,1.2,34,23.5619449019235,0.847127437190917,0.85201,4.58649121928715,0.721761047761033,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"422","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,19,1.4,36,27.4889357189107,0.327025392758866,0.293519999999999,3.92411663257529,0.0959884932825822,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"423","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,20,1.2,38,23.5619449019235,0.787318282816527,0.395849999999999,2.3242746219861,0.311659942252922,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"424","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,21,1.4,40,27.4889357189107,1.09931538670707,0.875830000000001,3.04060235053632,0.962813395139651,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"425","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,22,1.4,42,27.4889357189107,1.03026324080335,0.853960000000001,3.17491004619822,0.879803597116433,3.00136000000001,11.527394345533,3.09219088041756,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"426","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,23,1.4,44,27.4889357189107,1.38214881756454,1.01735,2.77741907919146,1.40612909954928,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"427","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,24,1.4,46,27.4889357189107,1.08323036964706,0.768620000000002,2.72992521847536,0.832592526718129,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"428","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,25,1.3,48,25.5254403104171,1.27495352104538,0.984490000000001,3.17589508245798,1.25517899193397,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"429","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,26,1.2,50,23.5619449019235,1.1951436996061,0.836799999999997,3.16279154149802,1.00009624783038,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"430","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,27,1.3,52,25.5254403104171,1.27564498805968,2.49198,7.98586631321768,3.17888179734496,1.70215,5.93168568739285,2.17133911642578,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"431","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,28,1.2,54,23.5619449019235,1.14901295766081,1.26697,4.92649165995593,1.45576494696751,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"432","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,29,1.4,56,27.4889357189107,1.21300076296011,0.100810000000003,0.315044442486038,0.122282606914012,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"433","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,30,1.2,58,23.5619449019235,1.23478304193916,1.1132,4.05879195883746,1.37456048228668,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"434","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,31,1.4,60,27.4889357189107,1.08742296557651,1.35866,4.8132563114074,1.47743808641019,NA,NA,NA,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"435","2017_H_04","Kaguk Cove",55.73361,-133.29,"6/24/2017",-1.03,32,1.4,62,27.4889357189107,1.29403336541432,1.7552,5.17075998859322,2.27128736297522,1.94973999999999,6.06361424050877,2.52302861388292,"sand/mud with some shells. Some areas of larger sediments where eelgrass density of a bit lower. Higher shore gravel changing to cobble","2 small streams"
"436","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,1,1.4,0,27.4889357189107,0.873387760279262,0.802530000000001,3.53902260479967,0.700919879256917,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"437","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,2,1.2,2,23.5619449019235,0.972738884476764,0.77683,3.61908630917302,0.755652747628085,0.84695,5.4796000626277,0.823861198207595,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"438","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,3,1.6,4,31.4159265358979,0.862073253483495,0.883150000000001,3.45542785642573,0.761339993813949,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"439","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,4,1.4,6,27.4889357189107,1.04402586893376,0.959340000000005,3.54399254954014,1.00157577710292,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"440","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,5,1.2,8,23.5619449019235,0.865562672559137,0.911449999999999,4.74479514531113,0.788917097904024,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"441","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,6,1.3,10,25.5254403104171,0.890877874130918,1.17879,5.5100973343486,1.05015792924678,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"442","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,7,1.5,12,29.4524311274043,0.95469470341405,1.42955,5.3297984030924,1.36478381326555,0.705850000000005,2.7794469379028,0.673871256404812,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"443","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,8,1.4,14,27.4889357189107,0.923176883219312,1.31875,5.45259313959383,1.21743951474547,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"444","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,9,1.3,16,25.5254403104171,1.00299503901414,1.25803000000001,5.16517490556744,1.26179784893097,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"445","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,10,1.4,18,27.4889357189107,1.00865563816374,1.44955,5.51645479441212,1.46209678030026,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"446","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,11,1.4,20,27.4889357189107,0.715753792769234,1.62314,8.78178523759362,1.16176861119545,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"447","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,12,1.3,22,25.5254403104171,0.698368364393113,1.26553,7.58039339242567,0.883806116190417,0.811729999999997,3.92763585092082,0.56688655242882,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"448","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,13,1.3,24,25.5254403104171,0.861645077715826,1.22156,5.93074070172049,1.05255116113454,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"449","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,14,1.4,26,27.4889357189107,0.965325113760044,1.02127,4.06443915220942,0.985857578929721,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"450","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,15,1.4,28,27.4889357189107,1.01496872360927,1.12823,4.2472350602529,1.14511816303769,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"451","2017_H_05","Naukati Bay",55.862405,-133.190722,"7/25/2017",-0.78,16,1.5,30,29.4524311274043,1.04968482453165,1.20526,4.12749531176586,1.26514313161502,NA,NA,NA,"Transect muddy, quickly changes to sand with gravel then to gravel with cobble high","no obvious souces"
"452","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,1,1.4,0,27.4889357189107,1.11748633392407,0.754980000000003,2.58532394282277,0.843679832386,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"453","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,2,1.4,2,27.4889357189107,1.25445016688214,0.597799999999999,1.81776440520517,0.749910309762144,0.845200000000002,2.63436771434628,1.06026128104879,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"454","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,3,1.3,4,25.5254403104171,1.39142046397944,0.466520000000003,1.36909275741363,0.649125474855692,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"455","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,4,1.3,6,25.5254403104171,1.57697534344089,0.60331,1.56383898091127,0.951404994451326,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"456","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,5,1.3,8,25.5254403104171,1.50555835796166,0.610100000000003,1.65103849536568,0.918541154192416,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"457","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,6,1.4,10,27.4889357189107,1.66675605299919,0.648409999999998,1.46616929833665,1.0807412923252,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"458","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,7,1.4,12,27.4889357189107,1.71628106967939,0.530839999999998,1.16811874656307,0.911070643028603,1.0759,2.40827125564072,1.84654680286806,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"459","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,8,1.4,14,27.4889357189107,1.58537021751699,0.808569999999996,1.93455663609127,1.28188279677771,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"460","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,9,1.6,16,31.4159265358979,1.52097153478508,0.916470000000004,1.99355992719843,1.39392478248449,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"461","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,10,1.4,18,27.4889357189107,1.81987038390813,0.667120000000004,1.37629432464265,1.2140719305128,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"462","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,11,1.6,20,31.4159265358979,1.72810405378191,1.02984,1.9688208849791,1.77967067874677,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"463","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,12,1.5,22,29.4524311274043,1.70316466518535,0.659910000000004,1.35845863907111,1.12393539420247,1.0351,2.16684111366967,1.76294574493335,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"464","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,13,1.3,24,25.5254403104171,1.86607711446846,0.684339999999999,1.48697963915201,1.27703121251534,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"465","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,14,1.4,26,27.4889357189107,2.03058643560362,0.56277,1.0397721100074,1.14275312836465,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"466","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,15,1.5,28,29.4524311274043,2.06872396157844,0.72139,1.22007423715128,1.49235677864307,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"467","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,16,1.4,30,27.4889357189107,1.8806872164365,0.5364,1.06692572036879,1.00880062289654,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"468","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,17,1.4,32,27.4889357189107,2.0933709689027,0.44952,0.802078638393358,0.941012117941139,1.1631,2.09749728593121,2.43479977393073,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"469","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/22/2017",-0.7,18,1.6,34,31.4159265358979,2.2491076275997,1.03427000000001,1.49171413353242,2.32618454599756,NA,NA,NA,"muddy sand with some gravel mixed in at transect. Changes to gravel and cobble high.","one large stream"
"470","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,1,1.6,0,31.4159265358979,0.91785578779766,-1.32392,-4.90540227099762,-1.21516763458108,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"471","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,2,1.6,2,31.4159265358979,1.48415835982815,0.952110000000005,2.1150968478035,1.41308201597599,1.276,2.90259914559855,1.89378606714072,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"472","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,3,1.6,4,31.4159265358979,1.16138799720927,0.627160000000003,1.78478837582437,0.728376096329769,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"473","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,4,1.6,6,31.4159265358979,1.0484093143764,0.507910000000003,1.60759399919354,0.532497574864918,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"474","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,5,1.6,8,31.4159265358979,1.3245692420515,0.726660000000003,1.81008482234935,0.962511485429148,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
