site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,sex
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,36,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,35,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,29,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,40,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,44,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,40,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,34,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,50,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,40,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,60,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,35,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,35,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,52,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,42,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,16,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,42,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,36,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,31,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,39,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,40,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,36,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,NA,280,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,68,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,67,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,67,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,58,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,54,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,61,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,67,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,62,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,61,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,64,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,51,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,49,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,50,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,62,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,56,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,55,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,73,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,73,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,52,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,65,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,53,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,71,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,61,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,58,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,60,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,58,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,61,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,66,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,66,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Chum salmon,Oncorhynchus keta,SALCHUM,Vertebrata,NA,45,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,47,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,33,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,32,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,30,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,44,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,35,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,33,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,38,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,180,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,110,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,223,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,227,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,131,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,125,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,126,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,129,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,102,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,112,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,87,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,215,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,107,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,106,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,108,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,133,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,110,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,203,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,139,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,193,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,204,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,247,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,214,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,229,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,120,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,89,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,204,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,147,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,124,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,129,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,NA,8,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,64,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,54,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,60,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,64,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,53,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,57,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,55,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,55,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,62,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,56,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,64,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,27,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Tubesnout ,Aulorhynchus flavidus,TUBESNT,Vertebrata,129,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Tubesnout ,Aulorhynchus flavidus,TUBESNT,Vertebrata,113,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,130,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,201,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,206,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,220,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,130,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,115,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,125,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,131,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,123,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,137,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,208,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,158,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,14,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,76,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,90,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,77,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,79,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,95,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,83,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,78,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,70,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,78,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,75,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,34,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,30,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,89,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,84,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,83,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,33,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,82,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,75,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,77,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,75,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,34,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,73,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,148,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,82,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,83,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,69,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,75,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,66,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile greenling,Hexagrammidae sp.,UNGREEN,Vertebrata,62,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile greenling,Hexagrammidae sp.,UNGREEN,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile greenling,Hexagrammidae sp.,UNGREEN,Vertebrata,59,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile greenling,Hexagrammidae sp.,UNGREEN,Vertebrata,55,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,50,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,23,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,26,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,29,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,23,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,20,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,25,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,34,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,27,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,23,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,21,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,25,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,22,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,20,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,21,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,22,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,21,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,17,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,31,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,25,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,22,,
2017_H_02,5/15/2017,20170517,1010,1020,gentle,-0.15,1012,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,30,,
