site_code,site_name,latitude_N,longitude_E,date_MMDDYYYY,tidalheight_ft_MLLW,layer_number,layer_starting_depth_cm,layer_depths_cm,layer_thickness_cm,layer_volume_cm3,dry_bulk_density,organic_dw_g,organic_dw_percent,organic_density,inorganic_dw_g,inorganic_dw_percent,inorganic_density,sediment_description,freshwater_input
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,18,34,"35,36",0.9,17.67145868,0.939074714,2.16798,13.06419714,2.035895198,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,19,36,"37,38",0.9,17.67145868,0.96265794,1.89579,11.14412132,1.824997295,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,20,38,"39,40",1.1,21.59844949,0.648029851,1.98628,14.19132294,1.287168732,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,21,40,"41,42",1,19.63495408,0.751484823,1.89893,12.86941635,1.427017075,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,22,42,"43,44",1,19.63495408,1.317243722,2.31616,8.955143091,3.050947219,5.2473,20.65609974,6.911972982,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,23,44,"45,46",1.1,21.59844949,1.469042489,2.95472,9.312352343,4.340609223,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,24,46,"47,48",1,19.63495408,1.481307767,2.26398,7.783902651,3.353651159,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,25,48,"49,50",1.2,23.5619449,1.098632991,2.30532,8.905687375,2.532700607,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,26,50,"51,52",1.1,21.59844949,1.108298075,2.40665,10.05388194,2.667285563,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,27,52,"53,54",1.1,21.59844949,1.260909956,2.11616,7.770372737,2.668287212,6.55907,24.16616743,8.270396665,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,28,54,"55,56",1.1,21.59844949,1.280747491,2.1864,7.903938087,2.800226315,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,29,56,"57,58",1,19.63495408,1.458719989,2.15419,7.521114172,3.142360012,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,30,58,"59,60",1,19.63495408,1.223177294,2.09995,8.743587363,2.568611158,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,31,60,"61,62",1,19.63495408,1.326659074,2.13708,8.204111576,2.835176573,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,32,62,"63,64",1,19.63495408,1.120423807,2.37821,10.81030588,2.664603101,5.01421,23.26124382,5.618040256,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,33,64,"65,66",1.2,23.5619449,1.046520145,2.46288,9.988137748,2.577453535,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,34,66,"67,68",0.9,17.67145868,0.96888493,1.64553,9.610836831,1.594329219,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_05,Shinaku Inlet,55.59929,-133.16,6/23/2017,-0.69,35,68,"69,70",1.1,21.59844949,1.216249806,2.28746,8.707794059,2.782122781,NA,NA,NA,very soft mud at transect changing to sand/mud then to cobble high,small stream in back of bay
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,1,0,"1,2",1.1,21.59844949,2.361498681,1.207,2.548200468,2.850328909,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,2,2,"3,4",1.1,21.59844949,2.110913564,1.22943,2.793934941,2.595220463,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,3,4,"5,6",1.1,21.59844949,1.224678188,0.59657,2.38859407,0.730606267,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,4,6,"7,8",1.3,25.52544031,1.024248737,0.49052,2.020727993,0.50241449,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,5,8,"9,10",1.1,21.59844949,1.457876873,0.44788,1.497423608,0.652953894,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,6,10,"11,12",1.3,25.52544031,1.474321678,0.56743,1.576944807,0.83657435,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,7,12,"13,14",1.1,21.59844949,1.753957385,0.63558,1.753351224,1.114780235,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,8,14,"15,16",1.3,25.52544031,1.859345791,0.6654,1.456450616,1.237208689,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,9,16,"17,18",1.3,25.52544031,1.836183017,0.62655,1.394300226,1.150460469,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,10,18,"19,20",1.2,23.5619449,1.794341689,0.64477,1.592309341,1.156937691,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,11,20,"21,22",1.1,21.59844949,1.507334589,0.48964,1.597639237,0.738051308,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,12,22,"23,24",1.3,25.52544031,1.820437549,0.55715,1.268427082,1.014256781,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,13,24,"25,26",1.1,21.59844949,1.965445715,0.51261,1.268807112,1.007507128,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,14,26,"27,28",1.3,25.52544031,2.177955378,-0.10569,-0.198300235,-0.230188104,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,15,28,"29,30",1.2,23.5619449,2.143713527,0.59958,1.239641484,1.285327756,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,16,30,"31,32",1.2,23.5619449,2.305978994,0.59711,1.141322008,1.376923117,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,17,32,"33,34",1.2,23.5619449,1.998147445,0.50954,1.125960195,1.018136049,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,18,34,"35,36",1.2,23.5619449,1.788285737,0.5298,1.317999298,0.947433783,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,19,36,"37,38",1.2,23.5619449,1.817449289,0.54776,1.345987556,0.995526022,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,20,38,"39,40",1.2,23.5619449,2.050656692,0.51428,1.109082016,1.054611724,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,21,40,"41,42",1,19.63495408,2.511840353,0.50208,1.05864686,1.261144804,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,22,42,"43,44",1.2,23.5619449,2.172001938,0.41393,0.843071368,0.899056762,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,23,44,"45,46",1.2,23.5619449,1.801948022,0.46005,1.133908409,0.828986187,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,24,46,"47,48",1,19.63495408,2.330107817,0.44794,1.019192277,1.043748496,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,25,48,"49,50",1.2,23.5619449,1.936442012,3.31407,7.525848837,6.41750438,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,26,50,"51,52",1.1,21.59844949,1.928520842,0.45471,1.145661899,0.876917712,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,27,52,"53,54",1.2,23.5619449,1.546916443,0.36609,1.064784033,0.566310641,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,28,54,"55,56",1.2,23.5619449,2.043135242,0.61719,1.32467203,1.26100264,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,29,56,"57,58",1,19.63495408,2.052375566,0.46683,1.204567153,0.958110485,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,30,58,"59,60",1.1,21.59844949,2.014693231,0.5873,1.398982195,1.183229335,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,31,60,"61,62",1.1,21.59844949,1.525135404,0.86486,2.748105963,1.319028606,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,32,62,"63,64",1.1,21.59844949,1.48671598,0.83651,2.733022059,1.243652784,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,33,64,"65,66",1.1,21.59844949,1.741646316,0.66826,1.855125539,1.163872567,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,34,66,"67,68",1.2,23.5619449,1.765759583,0.63696,1.600128621,1.124718224,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,35,68,"69,70",1.2,23.5619449,1.825933308,0.59551,1.437205897,1.087361544,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_06,Trocadero Bay,55.344914,-133.0011,8/21/2017,-0.51,36,70,"71,72",1.2,23.5619449,1.907189758,0.6156,1.42374269,1.174066015,NA,NA,NA,"sand, gravel, cobble mix. Changes to cobble and gravel high",two streams adjacent to transect
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,1,0,"1,2",1.1,21.59844949,0.313275266,0.54886,9.47979115,0.171944262,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,2,2,"3,4",1.1,21.59844949,1.188638564,1.27646,5.241638268,1.517249582,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,3,4,"5,6",1.1,21.59844949,2.93711176,1.34654,2.164108653,3.954938469,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,4,6,"7,8",1.1,21.59844949,1.365457738,1.82424,6.446790758,2.490922625,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,5,8,"9,10",1.1,21.59844949,1.423980458,1.69835,5.782947838,2.418417211,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,6,10,"11,12",1.1,21.59844949,1.262035037,1.02377,3.913582149,1.29203361,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,7,12,"13,14",1.1,21.59844949,1.387054196,0.82177,2.835268606,1.139839527,1.4112,5.184975622,1.957410882,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,8,14,"15,16",1.1,21.59844949,2.377515572,1.11582,2.244652701,2.652879425,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,9,16,"17,18",1.1,21.59844949,1.801910365,0.62154,1.652130713,1.119959368,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,10,18,"19,20",1.1,21.59844949,1.758602626,1.08135,2.923561579,1.90166495,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,11,20,"21,22",1.1,21.59844949,1.925240514,0.72761,1.806006851,1.40082425,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,12,22,"23,24",1.1,21.59844949,1.753605508,0.59293,1.594942279,1.039765314,0.9869,2.755841748,1.730633276,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,13,24,"25,26",1.1,21.59844949,1.979360139,0.752,1.806467731,1.488478825,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,14,26,"27,28",1.1,21.59844949,1.597110478,0.69415,2.074716081,1.108634238,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,15,28,"29,30",1.1,21.59844949,1.906852157,0.62256,1.554214386,1.187129879,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,16,30,"31,32",1.1,21.59844949,2.110291297,0.62399,1.390375285,1.316800667,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,17,32,"33,34",1.1,21.59844949,2.092941904,1.12925,2.55940111,2.363454645,1.2261,3.122628295,2.566156068,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,18,34,"35,36",1.1,21.59844949,2.150258055,0.52045,1.14842851,1.119101805,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,19,36,"37,38",1.1,21.59844949,2.02881693,0.7915,1.840820967,1.6058086,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,20,38,"39,40",1.1,21.59844949,2.661492901,0.83209,1.467645014,2.214601628,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,21,40,"41,42",1.1,21.59844949,1.594129246,0.4961,1.479655262,0.790847519,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,22,42,"43,44",1.1,21.59844949,1.694956854,0.52133,1.445604263,0.883631857,1.5203,2.726423334,2.576842905,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,23,44,"45,46",1.1,21.59844949,1.894766104,0.748503,1.856013918,1.418238113,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,24,46,"47,48",1.1,21.59844949,2.725528053,1.48619,2.563861931,4.050652537,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,25,48,"49,50",1.1,21.59844949,1.664816264,-0.46187,-1.31993706,-0.768928688,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,26,50,"51,52",1.1,21.59844949,1.8936313,0.58467,1.475322098,1.107149412,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,27,52,"53,54",1.1,21.59844949,1.597613755,-10.70105,-32.07625727,-17.09614467,1.0074,2.849199458,1.609436097,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,28,54,"55,56",1.1,21.59844949,2.171442446,12.93301,28.27551829,28.08328687,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,29,56,"57,58",1.1,21.59844949,1.778419789,0.50784,1.361601727,0.903152706,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,30,58,"59,60",1,19.63495408,1.525371532,0.35251,1.200399373,0.537708719,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,31,60,"61,62",1,19.63495408,1.789861583,0.54726,1.589412975,0.97951965,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,32,62,"63,64",1,19.63495408,2.020740656,0.78755,2.017344733,1.591434304,0.7562,2.613904645,1.528084084,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_07,Garcia Bay,55.552669,-133.431392,7/26/2017,-0.59,33,64,"65,66",1,19.63495408,2.664135591,1.22748,2.375925319,3.270173155,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay",one moderatly sized stream
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,1,0,"1,2",1.1,21.59844949,0.925569218,2.26548,11.33257899,2.096858551,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,2,2,"3,4",1.1,21.59844949,0.855140551,1.88326,10.19647845,1.610451994,1.65208,8.788884408,1.412760601,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,3,4,"5,6",1,19.63495408,0.659800372,1.66874,12.88090065,1.101035272,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,4,6,"7,8",1,19.63495408,0.655668455,1.93372,15.02032776,1.267879204,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,5,8,"9,10",0.9,17.67145868,0.68781249,1.87338,15.41286668,1.288534163,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,6,10,"11,12",0.9,17.67145868,0.732842163,2.01687,15.5738167,1.478047373,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,7,12,"13,14",0.9,17.67145868,0.971455176,2.27117,13.22983649,2.206339852,6.65832,39.04824907,6.468259428,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,8,14,"15,16",0.9,17.67145868,0.872108539,2.17539,14.11543251,1.897176194,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,9,16,"17,18",0.9,17.67145868,0.841902204,1.98773,13.36051954,1.673474267,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,10,18,"19,20",0.8,15.70796327,0.936192665,2.16438,14.71798652,2.026276681,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,11,20,"21,22",0.8,15.70796327,1.328928496,1.84861,8.855718581,2.456670507,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
