site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex,Notes:
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,120,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,,15,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Tubenose poacher,Pallasina barbata,TUBEPOA,59,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Tubenose poacher,Pallasina barbata,TUBEPOA,68,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Tubesnout,Aulorhynchus flavidus,TUBESNT,120,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Tubesnout,Aulorhynchus flavidus,TUBESNT,125,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,White Buffalo sculpin,Enophrys bison,SCULBUF,98,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,62,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,71,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,83,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,66,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,92,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,253,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,91,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,81,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,66,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,52,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,89,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,71,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,298,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,176,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,257,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,167,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,149,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,172,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,160,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,180,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,172,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,236,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,180,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,251,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,176,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,180,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,173,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,168,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,26,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,103,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,53,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,138,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,96,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,140,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,54,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,103,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,100,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,55,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,108,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,136,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,135,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,101,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,140,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,147,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,137,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,149,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,136,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,143,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,123,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,121,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,152,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,155,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,95,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,128,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,47,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,114,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Crescent gunnel,Pholis laeta,GUNNCRE,102,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,English sole,Parophrys vetulus,SOLEENG,117,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,English sole,Parophrys vetulus,SOLEENG,114,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Masked greenling,hexagrammos octogrammus,GREEMASK,57,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Masked greenling,hexagrammos octogrammus,GREEMASK,92,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Northern kelp crab,Pugettia producta,CRABNKE,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Northern kelp crab,Pugettia producta,CRABNKE,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Northern kelp crab,Pugettia producta,CRABNKE,,,F,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Northern kelp crab,Pugettia producta,CRABNKE,,,M,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,116,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,224,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,123,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,135,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,115,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,120,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,99,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,136,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,88,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,121,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,90,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,135,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,180,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,108,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,105,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,142,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,100,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,110,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,125,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,124,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,111,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,160,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,220,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,155,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,180,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,118,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,158,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,120,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,175,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,130,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,,2,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Rock sole,Lepidopsetta spp.,SOLEROC,97,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Rock sole,Lepidopsetta spp.,SOLEROC,124,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,1730,,Large shiners
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,42,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,27,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,40,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,39,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,41,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,27,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,39,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,52,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,42,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,53,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,41,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,43,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,51,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,41,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,,
