site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,129,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,126,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,115,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,240,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,210,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,120,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,240,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,110,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,194,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,125,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,129,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,215,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,89,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,119,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,174,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,144,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,115,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,113,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,43,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,58,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,34,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,33,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,81,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,26,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,42,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,27,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,78,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,52,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,91,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,35,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,25,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,25,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,35,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,24,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,29,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,NA,4,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Threespine stickleback,Gasterosteus aculeatus,STICK3,NA,291,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,134,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,139,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,71,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,106,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,131,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,121,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,138,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,70,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,127,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,82,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,74,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,112,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,112,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Walleye pollock,Gadus chalcogrammus,POLLOCK,29,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Walleye pollock,Gadus chalcogrammus,POLLOCK,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Rock sole,Lepidopsetta spp.,SOLEROC,74,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,183,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,135,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,39,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,57,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,57,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,135,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,45,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,51,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,159,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,42,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Starry flounder,Platichthys stellatus,FLOUNST,141,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,62,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,72,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile greenling,Hexagrammidae sp.,UNGREEN,34,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile greenling,Hexagrammidae sp.,UNGREEN,68,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile greenling,Hexagrammidae sp.,UNGREEN,48,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile greenling,Hexagrammidae sp.,UNGREEN,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile greenling,Hexagrammidae sp.,UNGREEN,45,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pink salmon,Oncorhynchus gorbuscha,SALPINK,44,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pink salmon,Oncorhynchus gorbuscha,SALPINK,34,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pygmy poacher,Odontopyxis trispinosa,POAPYGMY,70,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,113,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,114,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,19,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,78,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,68,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,55,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,61,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,67,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile Artedius,Artedius spp.,UNARTE,90,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,English sole,Parophrys vetulus,SOLEENG,65,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,English sole,Parophrys vetulus,SOLEENG,84,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Coho salmon,Oncorhynchus kisutch,SALCOHO,132,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Coho salmon,Oncorhynchus kisutch,SALCOHO,111,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Coho salmon,Oncorhynchus kisutch,SALCOHO,111,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Coho salmon,Oncorhynchus kisutch,SALCOHO,109,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Coho salmon,Oncorhynchus kisutch,SALCOHO,114,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Coho salmon,Oncorhynchus kisutch,SALCOHO,88,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,143,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,129,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,92,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,102,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,192,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,130,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,132,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific sanddab,Lepidopsetta spp.,SDABPAC,133,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,76,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,97,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,177,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,70,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,75,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,53,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,55,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,47,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,70,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,57,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,130,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,67,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,150,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,14,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,148,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,22,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,22,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,15,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,28,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,15,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,21,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,25,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,26,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,31,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,25,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,30,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Buffalo sculpin,Enophrys bison,SCULBUF,26,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile flatfish,Pleuronectidae,UNFLAT,38,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Rock sole,Lepidopsetta spp.,SOLEROC,135,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,59,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,75,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,68,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,69,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,71,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,151,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,100,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,69,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,60,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,135,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,71,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,131,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,57,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,82,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,72,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Crescent gunnel,Pholis laeta,GUNNCRE,60,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Juvenile sculpin,Cottidae,UNSCUL,NA,1,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,81,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,94,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,86,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,92,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,47,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,70,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,134,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,172,,
2017_L_01,5/11/17,20170511,845,855,gentle,-0.78,813,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,
