site,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,taxon,Sex,notes
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,213,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,193,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,192,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,226,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Juvenile Artedius,Artedius spp.,UNARTE,60,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Cabezon,Scorpaenichthys marmoratus,CABEZON,123,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Brown Irish lord,Hemilepidotus spinosus,LORDBI,97,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Brown Irish lord,Hemilepidotus spinosus,LORDBI,92,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Padded sculpin,Artedius fenestralis,SCULPAD,111,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Padded sculpin,Artedius fenestralis,SCULPAD,90,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Copper rockfish,Sebastes caurinus,ROCKCOP,143,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Copper rockfish,Sebastes caurinus,ROCKCOP,155,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Copper rockfish,Sebastes caurinus,ROCKCOP,100,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Quillback rockfish,Sebastes maliger,ROCKQUI,211,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Quillback rockfish,Sebastes maliger,ROCKQUI,129,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Juvenile rockfish,Scorpaenidae,UNROCK,64,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Juvenile rockfish,Scorpaenidae,UNROCK,59,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Juvenile rockfish,Scorpaenidae,UNROCK,55,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Juvenile rockfish,Scorpaenidae,UNROCK,56,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Juvenile rockfish,Scorpaenidae,UNROCK,56,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Painted greenling,Oxylebius pictus,GREENPAI,70,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,73,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,54,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,63,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,54,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,215,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,54,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,56,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,208,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Rock greenling,Hexagrammos lagocephalus,GREENROC,68,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Kelp greenling,Hexagrammos decagrammus,GREENKEL,75,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Kelp greenling,Hexagrammos decagrammus,GREENKEL,60,,fish,,
Baker Island - eel,eelgrass,mid,6/18/19,20190618,700,715,gentle,-0.4,823,Kelp greenling,Hexagrammos decagrammus,GREENKEL,63,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,280,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,71,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,54,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,63,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,66,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,55,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,50,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,72,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,53,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,69,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,58,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,60,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,51,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,60,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,140,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,56,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,54,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,59,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,70,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,140,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,54,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,58,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,55,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,60,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,62,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,51,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,57,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,55,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,56,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,65,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,53,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,71,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,51,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,55,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,50,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,65,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,63,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,53,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,54,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile rockfish,Scorpaenidae,UNROCK,58,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,106,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,101,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,98,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,82,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,76,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,100,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,85,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,78,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,87,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,75,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,90,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,85,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,90,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,79,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,85,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,85,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,96,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,92,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,94,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,83,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,93,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,107,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,98,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,90,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,92,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Chum salmon,Oncorhynchus keta,SALCHUM,,28,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Kelp perch,Brachyistius frenatus,PERCHKE,75,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Kelp perch,Brachyistius frenatus,PERCHKE,71,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Kelp perch,Brachyistius frenatus,PERCHKE,91,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Kelp perch,Brachyistius frenatus,PERCHKE,66,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Kelp perch,Brachyistius frenatus,PERCHKE,75,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Kelp perch,Brachyistius frenatus,PERCHKE,85,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,301,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,296,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,73,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,72,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,78,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,77,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,68,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,74,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,75,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,83,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,82,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,82,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Pink salmon,Oncorhynchus gorbuscha,SALPINK,77,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,62,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,55,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,61,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile Artedius,Artedius spp.,UNARTE,95,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile Artedius,Artedius spp.,UNARTE,72,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile Artedius,Artedius spp.,UNARTE,90,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Juvenile Artedius,Artedius spp.,UNARTE,57,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Shiner perch,Cymatogaster aggregata,PERCHSH,87,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Shiner perch,Cymatogaster aggregata,PERCHSH,85,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Shiner perch,Cymatogaster aggregata,PERCHSH,86,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Rock greenling,Hexagrammos lagocephalus,GREENROC,62,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,30,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,40,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,152,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Blackeye goby,Rhinogobiops nicholsii,GOBYBE,81,,fish,,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Dungeness crab,Metacarcinus magister,CRABDUN,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Baker Island - kelp ,kelp,mid,6/20/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/21/19,20190619,820,835,steep,-0.8,901,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Baker Island - kelp ,kelp,mid,6/19/19,20190619,820,835,steep,-0.8,901,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,,707,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,118,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,137,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,115,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,120,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,110,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,134,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,132,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,112,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,116,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,131,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,120,,fish,,
Chusini-Kladein Flat,eelgrass,high,5/8/19,20190508,830,845,moderate,-0.2,956,Shiner perch,Cymatogaster aggregata,PERCHSN,119,,fish,,
