"","site_name","site_code","latitude_N","longitude_E","so_region","year","date_mm.dd.yyyy","date_yyyy.mm.dd","site_water_area_km2","trans_loc","trans_area_m2","species_common","species_scientific","species_code","death_estimate","width_mm","notes","measurers"
"140","Big Tree Bay a","M_10_a",55.585855,-133.215512,"Mid",2018,"7112018",20180711,13.8025,"Outside",50,"Steamer clam","Protothaca staminea","CLAMST","Whole",44,"","Maggie"
"141","Big Tree Bay a","M_10_a",55.585855,-133.215512,"Mid",2018,"7112018",20180711,13.8025,"Outside",50,"Steamer clam","Protothaca staminea","CLAMST","Whole",27,"","Maggie"
"142","Big Tree Bay a","M_10_a",55.585855,-133.215512,"Mid",2018,"7112018",20180711,13.8025,"Outside",50,"Steamer clam","Protothaca staminea","CLAMST","Whole",26,"","Maggie"
"143","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",81,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"144","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",75,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"145","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",60,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"146","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",61,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"147","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"148","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",70,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"149","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",72,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"150","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",57,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"151","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",53,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"152","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"153","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",80,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"154","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"Estimate","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"155","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"156","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"157","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",53,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"158","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",45,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"159","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",40,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"160","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"161","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",41,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"162","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"163","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",54,"Estimate","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"164","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",46,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"165","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",42,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"166","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",31,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"167","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",68,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"168","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Crab",31,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"169","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",77,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"170","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",35,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"171","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",53,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"172","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",85,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"173","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",70,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"174","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",51,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"175","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",55,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"176","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",51,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"177","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",47,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"178","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",58,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"179","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"180","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"181","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",36,"Estimate","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"182","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",38,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"183","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Horse clam","Tresus nuttallii","CLAMHO","Sea Otter",68,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"184","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Horse clam","Tresus nuttallii","CLAMHO","Sea Otter",71,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"185","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Horse clam","Tresus nuttallii","CLAMHO","Sea Otter",60,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"186","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",81,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"187","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",72,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"188","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",75,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"189","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"190","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"191","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",32,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"192","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",64,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"193","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",41,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"194","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",55,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"195","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",43,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"196","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",34,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"197","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"198","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",45,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"199","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",35,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"200","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",52,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"201","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",81,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"202","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",80,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"203","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",80,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"204","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",64,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"205","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",61,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"206","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",65,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"207","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",60,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"208","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",79,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"209","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",79,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"210","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"211","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"212","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Butter clam","Saxidomus gigantea","CLAMBU","Drill",72,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"213","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"214","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",45,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"215","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",36,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"216","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"217","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",42,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"218","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",45,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"219","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",51,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"220","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",60,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"221","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"222","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",26,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"223","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",39,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"224","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",46,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"225","Blanquizal Bay a","H_07_a",55.62082,-133.38664,"High",2017,"8/19/2017",20170820,14.5775,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",41,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
