site_name,site_code,so_region,year,date_mm.dd.yyyy,date_yyyy.mm.dd,transect_location,transect_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Crab,37,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Crab,92,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,96,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,31,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,95,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,89,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,25,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,103,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,37,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,42,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,30,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,37,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,32,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,17,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,20,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,46,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,84,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,34,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,22,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,106,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,47,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,53,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,41,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,32,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,110,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,39,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,52,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,39,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,50,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,40,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,46,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,47,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,38,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,39,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,49,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,32,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,44,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,39,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,101,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,34,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,29,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,31,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,49,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,97,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,97,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,110,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,73,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,123,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,46,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,95,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,84,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Crab,39,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,22,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,38,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,89,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,33,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,34,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,28,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,29,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,18,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,27,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,32,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Crab,38,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Crab,38,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,30,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,97,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,26,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,26,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,36,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,31,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,90,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,35,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,29,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,93,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,38,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,86,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,25,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,29,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,19,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,17,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,22,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,24,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,94,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,19,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,96,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,98,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,29,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Mel, Maggie, Tiff, Lia"
Nossuk Bay c,H_02_c,High,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,28,,"Mel, Maggie, Tiff, Lia"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,23,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,32,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,48,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,53,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,41,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,53,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,43,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,32,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,43,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,48,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,46,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,55,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,38,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,38,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,41,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,37,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,47,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,46,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,Estimate,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,62,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,53,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,44,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,37,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,45,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Crab,33,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Crab,34,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,39,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,43,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,34,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Crab,53,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,53,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,43,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,50,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,41,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,40,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,42,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,34,,"Mel, Maggie"
Chusini Cove b,H_03_b,High,2018,6132018,20180613,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,43,,"Mel, Maggie"
